8,419
$45,000
$45,000
$0
$45,000
8,868
$45,000
14,573
$0
$45,000
488
$45,000
23,105
$29,298
0
$45,000
$45,000
$23,431
$3,196
$17,280
$13,647
$18,270
16,570
8,324
$45,000
20,235
2,130
$45,000
$45,000
$45,000
$26,410
27,595
$0
$45,000
$5,095
$45,000
$45,000
4,288
20,081
13,480
0
$0
6,649
$10,882
$45,000
$98,000
