$7,232
23,013
51
0
0
0
$19,475
6,496
3,201
0
12,000
51
5,641
$10,118
38,783
$19,663
24,175
12,690
10,601
$17,477
17,067
51
19,823
$9,745
51
51
$13,762
51
0
$10,729
24,099
$13,961
$28,892
18,122
852
13,173
$31,110
$11,517
31,086
13,443
51
$8,082
51
14,051
51
$24,267
2,578
$0
$1,531
$15,643
3,982
$30,969
51
51
$38,472
$7,777
1,574
12,472
$461
0
13,169
13,902
$13,826
9,495
20,907
$19,125
36,108
$0
$16,886
$17,819
$0
$10,909
24,530
13,506
8,164
0
51
51
$23,655
4,423
$0
51
16,092
51
$14,226
3,368
$0
$24,153
0
20,109
3,473
$11,342
$0
$15,805
$0
51
51
51
$16,010
$4,392
20,870
0
51
$22,609
0
$5,234
16,573
51
51
51
$8,619
$0
51
0
$22,399
11,361
12,761
$14,350
8,977
8,651
51
$0
$0
$7,212
$5,998
$17,144
51
16,093
$16,058
450,000
$28,425
11,702
$0
51
15,478
$27,995
$11,468
$4,570
3,823
0
$16,049
51
18,426
51
51
$10,353
$14,096
2,590
12,267
51
8,937
$3,795
$20,301
$19,251
$20,786
51
7,549
51
10,674
51
51
$40,760
20,591
18,791
$3,982
14,956
$27,388
51
$8,040
13,056
$26,518
$28,377
38,264
$0
$6,645
51
$5,657
51
$17,756
0
$31,271
18,007
7,557
$31,731
$8,598
23,967
5,279
51
21,775
51
$13,933
$50,009
$30,906
13,105
$4,812
$23,459
51
0
0
$4,129
51
$5,384
$9,637
$2,881
51
51
51
0
$10,209
51
51
51
11,547
14,412
$10,982
19,298
8,198
51
$5,847
8,758
13,336
18,323
8,397
16,224
51
51
9,222
10,245
$17,136
13,523
17,955
$10,070
$11,820
$0
$23,508
1,212
51
$9,207
31,603
10,285
17,561
51
0
14,371
51
0
1,046
$0
18,724
24,633
$0
$9,542
$12,052
$0
$7,286
11,233
$4,358
0
26,981
$2,780
51
51
9,559
51
$8,623
51
0
51
51
51
13,607
1,080
13,959
51
$14,671
3,575
$0
$11,712
1,025
51
51
19,738
6,433
$7,935
$16,586
$0
51
7,326
$11,140
51
51
0
24,978
51
$3,190
51
51
$13,674
$0
$24,201
$19,102
11,345
51
28,703
$0
51
18,871
13,513
$3,738
16,251
$8,237
51
10,463
51
7,649
15,702
$8,731
51
$30,672
$24,084
$5,022
2,817
4,625
20,329
15,000
51
51
$24,618
$0
26,208
16,296
51
0
13,113
35,693
$9,393
51
$0
$10,642
$10,446
9,501
$0
0
7,232
$5,402
$15,267
51
9,504
51
10,873
$25,853
$0
$7,807
51
51
$6,247
$0
3,368
$0
51
9,537
21,155
$23
51
51
51
23,336
$20,767
$3,477
$26,660
$16,330
51
$9,556
15,936
0
51
$13,683
$13,161
$9,876
23,091
$13,891
0
4,432
$35,699
$8,141
13,809
$11,053
$399
$22,398
51
$16,645
$0
$17,159
13,052
0
0
18,734
51
16,441
$0
15,110
51
$17,451
$7,874
51
$12,865
51
12,658
10,102
51
8,987
0
51
1,114
4,888
8,727
$0
0
$6,286
51
51
$7,243
$2,815
$0
7,407
$0
12,482
3,223
0
$16,185
18,111
0
$4,908
$14,432
0
11,853
0
$21,202
31,551
$13,510
22,754
$25,054
$0
$14,122
3,617
8,582
$25,316
51
20,761
$98,000
